clean,created_at,extended_tweet.full_text,id,text
I check in while getting ready for work and come back to PURE FUCKERY. I am putting my pfp back to unamused Katz because I hate it here,Sun Mar 21 18:24:46 +0000 2021,I check in while getting ready for work and come back to PURE FUCKERY. I’m putting my pfp back to unamused Katz cause I hate it here,1373702139374145541,I check in while getting ready for work and come back to PURE FUCKERY. I’m putting my pfp back to unamused Katz cau… https://t.co/PNvI5n58SP
for real like 😀,Sun Mar 21 18:24:48 +0000 2021,,1373702146969923587,@LEASHEDDOG for real like 😀
Good Morning 😀  Have A Good Day😃  MVA Hiding SSR Killers,Sun Mar 21 18:24:55 +0000 2021,,1373702174685999112,"RT @JatinForSSR: @Shivama60514632 Good Morning 😀

Have A Good Day😃

MVA Hiding SSR Killers"
#SisterJean queen of busting brackets ince 2018!,Sun Mar 21 18:24:56 +0000 2021,,1373702180897759234,#SisterJean queen of busting brackets ince 2018!
I can not get it to work but I am sure Lineker mentioned it at the start of the match. 😀,Sun Mar 21 18:24:59 +0000 2021,,1373702193635803139,"@NatterBlog I can't get it to work but I'm sure Lineker mentioned it at the start of the match. 😀"
"By all means, go ahead! 😀",Sun Mar 21 18:25:01 +0000 2021,,1373702201575628800,"By all means, go ahead! 😀"
she is that type of girl that can be so hurt but can still look at you and smile.  #littlesillywomen #little #silly #women  #reels #quotes #quoteoftheday #instagram #insta #blog #blogger #blogpost #newpost #trending #she #girl #hurt #look #you #smile #happy #love #keepsmiling ,Sun Mar 21 18:25:02 +0000 2021,"She's that type of girl that can be so hurt but can still look at you and smile.

#littlesillywomen #little #silly #women  #reels #quotes #quoteoftheday #instagram #insta #blog #blogger #blogpost #newpost #trending #she #girl #hurt #look #you #smile #happy #love #keepsmiling https://t.co/Z1oYIEswLa",1373702206604607490,"She's that type of girl that can be so hurt but can still look at you and smile.

#littlesillywomen #little #silly… https://t.co/sXEbknKsBq"
GO LOYOLA!!!  (Though I am a DePaul mom.),Sun Mar 21 18:25:03 +0000 2021,,1373702207992950793,"GO LOYOLA!!!

(Though I am a DePaul mom.)"
i got a turtle tattoo 😀 ,Sun Mar 21 18:25:03 +0000 2021,,1373702208122945539,i got a turtle tattoo 😀 https://t.co/shehKwemnn
"you know she felt confident all game, had no doubts in her mind bc she sat in that same position fingers crossed, elbows rested since tip off",Sun Mar 21 18:25:03 +0000 2021,"you know she felt confident all game, had no doubts in her mind bc she sat in that same position fingers crossed, elbows rested since tip off",1373702208533970946,"you know she felt confident all game, had no doubts in her mind bc she sat in that same position fingers crossed, e… https://t.co/Jyqqaa3iZ5"
Disappointment 😀,Sun Mar 21 18:25:07 +0000 2021,,1373702224245882881,@AdamShoup Disappointment 😀
