clean,created_at,extended_tweet.full_text,id,text
THIS BAYLOR LOB IS A1 😨 ,Sun Mar 21 18:56:31 +0000 2021,,1373710129825251328,RT @BleacherReport: THIS BAYLOR LOB IS A1 😨 https://t.co/XT4n7MS5io
"we have received rumours of a strange monster known only to our #pets as ‘Vac-uum’. ⚠️ According to repawts, the loud, whirly mo…",Sun Mar 21 18:56:40 +0000 2021,,1373710167947276290,"RT @PDSA_HQ: We’ve received rumours of a strange monster known only to our #pets as ‘Vac-uum’. ⚠️ According to repawts, the loud, whirly mo…"
How Master  advises us to move through fear.  #Fear #Courage #Leadership ,Sun Mar 21 18:57:01 +0000 2021,,1373710252764508168,"RT @RunaBouius: How Master @paulocoelho advises us to move through fear.

#Fear #Courage #Leadership https://t.co/DVtQ6C2Yoz"
This game used to really scare me 😨 it is really interesting though,Sun Mar 21 18:57:01 +0000 2021,,1373710255025233922,"@horrorvisuals This game used to really scare me 😨
It's really interesting though"
the two lines for eyes he looks so cute 😨 i missed my baby,Sun Mar 21 18:57:04 +0000 2021,,1373710264533725186,@kugisxki the two lines for eyes he looks so cute 😨 i missed my baby
not me 😨,Sun Mar 21 18:57:42 +0000 2021,,1373710426941325319,@Icdynoir not me 😨
"Hey guys my friend Cammy has been going through a tough time with her housing situation and if anyone is able to help,…",Sun Mar 21 18:57:55 +0000 2021,,1373710481802686466,"RT @Eugenia_Cooney: Hey guys my friend Cammy has been going through a tough time with her housing situation and if anyone is able to help,…"
"""I am nobody's angel. Angels are not broken like me."" 💔 Two imperfect people, one perfect love story. 💛 🇬🇧 htt…",Sun Mar 21 18:58:10 +0000 2021,,1373710545430441987,"RT @HutchinsAuthor: @Heyshea13 ""I'm nobody's angel. Angels aren't broken like me."" 💔
Two imperfect people, one perfect love story. 💛
🇬🇧 htt…"
Thoughts:  ,Sun Mar 21 18:58:55 +0000 2021,,1373710731779129344,"RT @docrussjackson: Thoughts:

https://t.co/w1HO3qCQgB"
Jesus! 3-1 😨,Sun Mar 21 18:58:56 +0000 2021,,1373710737504370693,RT @oyinlolu_a: Jesus! 3-1 😨
Wow really? I have been right this whole time but whatever keeps your panties from getting a bit twisted I guess so 😨,Sun Mar 21 18:58:58 +0000 2021,@yqshis @Simp4Bakuh03 @m0oonz @ilysasha_ @rorysohara @koushimoon @itsleviinnit Wow really? I’ve been right this whole time but whatever keeps your panties from getting a bit twisted I guess so 😨,1373710743573389313,@yqshis @Simp4Bakuh03 @m0oonz @ilysasha_ @rorysohara @koushimoon @itsleviinnit Wow really? I’ve been right this who… https://t.co/g1yNNYWIDM
HEROES REPRESENT WHILE COWARDS HIDE Bravery is not required when disobeying your oath-of-office. Corrupt senators take…,Sun Mar 21 18:59:13 +0000 2021,,1373710807054254080,"RT @BombshellDAILY: HEROES REPRESENT WHILE COWARDS HIDE
Bravery is not required when disobeying your oath-of-office. Corrupt senators take…"
"Same. I have dance parties with my daughter, sing in the shower, blast music in the car. I cry. I let it all out. And I have fun.",Sun Mar 21 18:59:32 +0000 2021,"Same. I have dance parties with my daughter, sing in the shower, blast music in the car. I cry. I let it all out. And I have fun.",1373710888839036940,"Same. I have dance parties with my daughter, sing in the shower, blast music in the car. I cry. I let it all out. A… https://t.co/0r1roBTkOH"
"You little... I adopted an angel, not a zombie 😨 Are you even my child? 😰",Sun Mar 21 18:59:56 +0000 2021,,1373710989158449154,"@jwoolala You little...
I adopted an angel, not a zombie 😨
Are you even my child? 😰"
"YES, ITS QUITE SCARY HOW MUCH HE RESEMBLES LEVI 😨",Sun Mar 21 19:00:09 +0000 2021,,1373711043323686912,"@changkidimples @OfficialMonstaX YES, ITS QUITE SCARY HOW MUCH HE RESEMBLES LEVI 😨"
Great way to sober up. 😨,Sun Mar 21 19:00:17 +0000 2021,,1373711074801909768,@PastPostcard Great way to sober up. 😨
I am followed by people who have not watched Terminator 2: Judgement Day (1991 dir: James Cameron) 😨,Sun Mar 21 19:00:19 +0000 2021,,1373711086386561028,"I am followed by people who haven't watched Terminator 2: Judgement Day (1991 dir: James Cameron) 😨"
"Join us 7:30pm HST Thursday, March 11th, for our Live Stream. Pastor JD teaches through Isaiah 7 and talks about what we can d…",Sun Mar 21 19:00:22 +0000 2021,,1373711097732161537,"RT @jdfarag: Join us 7:30pm HST Thursday, March 11th, for our Live Stream. Pastor JD teaches through Isaiah 7 and talks about what we can d…"
"I like it a lot, it just has ""problems"" they should not have added from the novel... 😨",Sun Mar 21 19:00:24 +0000 2021,,1373711104598290434,"@Adamjpritchard I like it a lot, it just has ""problems"" they shouldn't have added from the novel... 😨"
Things only boys will understand 😨 #dablewtee #wt #desiboys ,Sun Mar 21 19:00:24 +0000 2021,,1373711106867347462,"RT @DablewTee: Things only boys will understand 😨
#dablewtee #wt #desiboys https://t.co/5sSZkwE3f5"
Would you follow me across a highway overpass at night in NYC 🌃 and not be nervous?  😨 Good morning 💋  See more @ http…,Sun Mar 21 19:00:30 +0000 2021,,1373711131626369025,RT @Steph1Rodriguez: Would you follow me across a highway overpass at night in NYC 🌃 and not be nervous?  😨 Good morning 💋  See more @ http…
No way 😨,Sun Mar 21 19:00:32 +0000 2021,,1373711137653592073,No way 😨
Join our Silent Hill contest! 🗝️  1) this post &amp; follow us on Twitter 2) Describe your scariest video game moment 😨  The bes…,Sun Mar 21 19:01:19 +0000 2021,,1373711336027394050,"RT @GOGcom: Join our Silent Hill contest! 🗝️

1) RT this post &amp; follow us on Twitter
2) Describe your scariest video game moment 😨

The bes…"
Collagen is the main structural protein in our bodies.  Did you know that normally at the age of 25 is when collagen and its capacity to synthesize starts to be considerably reduced? 😨  . . . #collagen #holistictreatments #losangelesdoctor #LAdoctor ,Sun Mar 21 19:01:32 +0000 2021,"Collagen is the main structural protein in our bodies.

Did you know that normally at the age of 25 is when collagen and its capacity to synthesize starts to be considerably reduced? 😨

.
.
.
#collagen #holistictreatments #losangelesdoctor #LAdoctor https://t.co/8ls2w28TtU",1373711388556820484,"Collagen is the main structural protein in our bodies.

Did you know that normally at the age of 25 is when collage… https://t.co/3s1JXziyMg"
"Lavender may help with relieving nausea, stress, headaches, and giving you better sleep.   |  #wellness #anxiety #health #stress ",Sun Mar 21 19:01:35 +0000 2021,"Lavender may help with relieving nausea, stress, headaches, and giving you better sleep. https://t.co/GvWmSIHKWd
https://t.co/0YNCJkr1gN | https://t.co/iwvmArvYhR #wellness #anxiety #health #stress https://t.co/76Tz3Bg2Th",1373711401882112002,"Lavender may help with relieving nausea, stress, headaches, and giving you better sleep. https://t.co/GvWmSIHKWd… https://t.co/EgPtxgYA45"
Hate is a strong word 😨,Sun Mar 21 19:01:37 +0000 2021,,1373711410761404422,@yqshis Hate is a strong word 😨
my brain said atsumu as sukuna so this happened but i think atsumu broke omi 😨  #ハイキュー #haikyuu #呪術廻戦 #jujutsukaisen ,Sun Mar 21 19:01:44 +0000 2021,,1373711439492431872,"RT @tobitsum: my brain said atsumu as sukuna so this happened but i think atsumu broke omi 😨

#ハイキュー #haikyuu #呪術廻戦 #jujutsukaisen https://…"
"Oh but it is colonialism, as white people you guys enforce colonialism Eve when you “gentrify” so if you want to make it sound nicer by using “gentrification” ur still upholding colonialism and worse white supremacy 😨 stop trying to make things not seem as bad",Sun Mar 21 19:01:50 +0000 2021,"@MariahMaeXO_ @MarcusH96ImABot @Mjolyyy_ @lumpensecretary @comradec0re Oh but it is colonialism, as white people u guys enforce colonialism Eve when u “gentrify” so if u wanna make it sound nicer by using “gentrification” ur still upholding colonialism and worse white supremacy 😨 stop trying to make things not seem as bad",1373711467015442432,"@MariahMaeXO_ @MarcusH96ImABot @Mjolyyy_ @lumpensecretary @comradec0re Oh but it is colonialism, as white people u… https://t.co/iqyUchz31E"
exactly 😨,Sun Mar 21 19:01:56 +0000 2021,,1373711492147724288,@_btsakura_ exactly 😨
Only students can understand this fear 😨 #BoardExams #canceltheboards ,Sun Mar 21 19:01:59 +0000 2021,,1373711502797119491,"Only students can understand this fear 😨
#BoardExams #canceltheboards https://t.co/3wwffYEqZP"
I was getting worried you were not going to be active today 😨,Sun Mar 21 19:02:01 +0000 2021,,1373711511827386372,"@packs44 I was getting worried you weren't going to be active today 😨"
What an asshole 😨,Sun Mar 21 19:02:48 +0000 2021,,1373711709349707779,@yqshis What an asshole 😨
10k followers... 😨 /j,Sun Mar 21 19:02:52 +0000 2021,,1373711726714122240,10k followers... 😨 /j
ur the asshole 😨,Sun Mar 21 19:03:05 +0000 2021,,1373711778958426112,@_btsakura_ ur the asshole 😨
My anxiety be acting up at the wrong damn times but when is a good time anyways #anxiety,Sun Mar 21 19:03:09 +0000 2021,,1373711796784226307,My anxiety be acting up at the wrong damn times but when is a good time anyways #anxiety
"If You See DUMMY X in Among Us, RUN AWAY FAST! 😨 ",Sun Mar 21 19:03:09 +0000 2021,,1373711797186887681,"If You See DUMMY X in Among Us, RUN AWAY FAST! 😨 https://t.co/zD7smxfFsi"
that is why i blocked my ex but she also sent me dts 😨,Sun Mar 21 19:03:28 +0000 2021,,1373711876203380739,@yuckmate that’s why i blocked my ex but she also sent me dts 😨
Driving me mad not working as much as I would like to be 😨,Sun Mar 21 19:03:35 +0000 2021,,1373711904934301696,"Driving me mad not working as much as I'd like to be 😨"
😨 what,Sun Mar 21 19:03:36 +0000 2021,,1373711911754158080,@2seokfilter @itsbtsgenr3 😨 what
i was eating my beautiful lunch today.. and then i bit down on a giant egg she will 😨 can not believe i betrayed myself like this,Sun Mar 21 19:03:38 +0000 2021,,1373711920088428545,i was eating my beautiful lunch today.. and then i bit down on a giant egg shell 😨 cant believe i betrayed myself like this
What are these women trying to say about me? What are the trying to accomplish?   This is mean girl behavior. it is ridiculous.,Sun Mar 21 19:04:01 +0000 2021,"What are these women trying to say about me? What are the trying to accomplish? 

This is mean girl behavior. It’s ridiculous.",1373712014183333888,"What are these women trying to say about me? What are the trying to accomplish? 

This is mean girl behavior. It’s… https://t.co/zEObfu6qJX"
. fans right now as we head to Champions Field with a potential reverse sweep on the line 😨 ,Sun Mar 21 19:04:08 +0000 2021,,1373712044407496704,.@G2esports fans right now as we head to Champions Field with a potential reverse sweep on the line 😨 https://t.co/4os0taxVZv
Throw out?! 😨,Sun Mar 21 19:04:42 +0000 2021,,1373712187106201603,@SloppyJ44 Throw out?! 😨
Dealing with School Anxiety: Powerful Things That Adults Can Do Thoughtful advice for parents and adults from  #…,Sun Mar 21 19:04:43 +0000 2021,,1373712190612590596,"RT @SFWchange: Dealing with School Anxiety: Powerful Things That Adults Can Do
Thoughtful advice for parents and adults from @hey_sigmund #…"
THE WAY I JUST GASPED,Sun Mar 21 19:05:06 +0000 2021,,1373712289900199938,RT @CheerTheory: THE WAY I JUST GASPED
he just looks like those stupid thirst trap boys on straight tiktok i dnt like him 😨,Sun Mar 21 19:05:09 +0000 2021,,1373712299668688902,@ghostlyshu he just looks like those stupid thirst trap boys on straight tiktok i dnt like him 😨
Who says I have not 😨 ,Sun Mar 21 19:05:09 +0000 2021,,1373712300004151297,RT @EliGE: @SelflessRyu Who says I haven’t 😨 https://t.co/NI1HyEp7LN
#ClimateCrisis #ClimateTwitter  #lies #America #GlobalWarming  #MSM #Media #Government lies about global warming to create #Fear #proof #fakenews They brainwash Americans to fit their #agenda . #WakeUp   ,Sun Mar 21 19:05:19 +0000 2021,"@ClimateReality #ClimateCrisis #ClimateTwitter  #lies #America #GlobalWarming 
#MSM #Media #Government lies about global warming to create #Fear #proof #fakenews They brainwash Americans to fit their #agenda . #WakeUp 

https://t.co/Q0j1GZfsZW",1373712341053870081,"@ClimateReality #ClimateCrisis #ClimateTwitter  #lies #America #GlobalWarming 
#MSM #Media #Government lies about g… https://t.co/2AvhwHTSbj"
#depression #anxiety #ptsd #postpartumdepression #moms #dads #youth #elders #mentalillness #MentalHealthMatters #bipolar   (READ THREAD! 💜💜💜),Sun Mar 21 19:05:33 +0000 2021,"#depression #anxiety #ptsd #postpartumdepression #moms #dads #youth #elders #mentalillness #MentalHealthMatters #bipolar 

(READ THREAD! 💜💜💜)",1373712402294796288,#depression #anxiety #ptsd #postpartumdepression #moms #dads #youth #elders #mentalillness #MentalHealthMatters… https://t.co/Gi1nZz9eDa
the rts 😨,Sun Mar 21 19:05:39 +0000 2021,,1373712425229291524,the rts 😨
ll I did not know it unfollows 2 people 😨,Sun Mar 21 19:05:39 +0000 2021,,1373712426437206016,@zukcles ll I didnt know it unfollows 2 people 😨
Happy Nun Day! Sale ends tonight. Grab the bundle before it disappears 😨   ,Sun Mar 21 19:05:39 +0000 2021,,1373712427947286531,"RT @PuppetCombo: Happy Nun Day! Sale ends tonight. Grab the bundle before it disappears 😨

https://t.co/Lts9N6SCAW https://t.co/0p9ppBeUmq"
genshin impact mini game was mine 😨,Sun Mar 21 19:05:42 +0000 2021,,1373712438479163396,@axhilles_ genshin impact mini game was mine 😨
"Unfortunately, with everything that is going on in this world, anxiety is more and more common. Affecting children, teenagers…",Sun Mar 21 19:05:49 +0000 2021,,1373712466656555013,"RT @wavamuse: Unfortunately, with everything that’s going on in this world, anxiety is more and more common. Affecting children, teenagers…"
Struggling with your responses to #ocd   Watch this YouTube video on: Correct ways to respond to #ocd     Get your recovery journey started today with our help!   PLEASE WATCH - PLEASE SHARE AND LIKE  let us raise awareness on #ocd and #anxiety today! ,Sun Mar 21 19:05:56 +0000 2021,"Struggling with your responses to #ocd 

Watch this YouTube video on: Correct ways to respond to #ocd 

https://t.co/TjhuQPe7at

Get your recovery journey started today with our help! 

PLEASE WATCH - PLEASE SHARE RT AND LIKE

Let’s raise awareness on #ocd and #anxiety today! https://t.co/PuO3X8rHhf",1373712499384651778,"Struggling with your responses to #ocd 

Watch this YouTube video on: Correct ways to respond to #ocd… https://t.co/4whN1LAmut"
Bapree!!!! that is dangerous 😨 🔴🔴it is high time now🔴🔴,Sun Mar 21 19:06:07 +0000 2021,,1373712543215067136,"RT @miskin_sanika: Bapree!!!!
That's dangerous 😨
🔴🔴It's high time now🔴🔴"
Race: #FOHQT500  🍑 Time: 3 p.m. ET on FOX 🕰 Length: 1.5-Mile / 325 Laps 🏃‍♂️ Stages: 105/105/115 Weather: 🌥…,Sun Mar 21 19:06:09 +0000 2021,,1373712551213559809,"RT @Cole_Cusumano_: Race: #FOHQT500 @amsupdates 🍑
Time: 3 p.m. ET on FOX 🕰
Length: 1.5-Mile / 325 Laps 🏃‍♂️
Stages: 105/105/115
Weather: 🌥…"
Watch this YouTube video on: Education on #ocd and why the thoughts get stuck     Get your recovery journey started today with our help!   PLEASE WATCH - PLEASE SHARE AND LIKE  let us raise awareness on #ocd and #anxiety today! #MentalHealthMatters #OCD ,Sun Mar 21 19:06:29 +0000 2021,"Watch this YouTube video on: Education on #ocd and why the thoughts get stuck 

https://t.co/fOdHC0Zmdj

Get your recovery journey started today with our help! 

PLEASE WATCH - PLEASE SHARE RT AND LIKE

Let’s raise awareness on #ocd and #anxiety today! #MentalHealthMatters #OCD https://t.co/PW1obIwJf4",1373712635028443136,"Watch this YouTube video on: Education on #ocd and why the thoughts get stuck 

https://t.co/fOdHC0Zmdj

Get your r… https://t.co/q15qzHaIwS"
asshole 😨,Sun Mar 21 19:06:51 +0000 2021,,1373712727185711110,@_btsakura_ asshole 😨
Watch this YouTube video on: WHAT IS #ocd     The perception of being “extra tidy” needs to stop  PLEASE WATCH - PLEASE SHARE AND LIKE  let us raise awareness on #ocd and #anxiety today! #mentalhealth #MentalHealthMatters #MentalHealthAwareness #anxiety ,Sun Mar 21 19:06:54 +0000 2021,"Watch this YouTube video on: WHAT IS #ocd 

https://t.co/5ZK4Fobs87

The perception of being “extra tidy” needs to stop

PLEASE WATCH - PLEASE SHARE RT AND LIKE

Let’s raise awareness on #ocd and #anxiety today! #mentalhealth #MentalHealthMatters #MentalHealthAwareness #anxiety https://t.co/qiiuMV4wVA",1373712742654283783,"Watch this YouTube video on: WHAT IS #ocd 

https://t.co/5ZK4Fobs87

The perception of being “extra tidy” needs to… https://t.co/NYrqBg8pRx"
Watch this YouTube video on: Symptoms of #ocd      This is what a person may feel who is suffering form #ocd and #anxiety   PLEASE WATCH - PLEASE SHARE AND LIKE  let us raise awareness on #ocd and #anxiety today!   #mentalhealth #MentalHealthMatters #OCD ,Sun Mar 21 19:07:19 +0000 2021,"Watch this YouTube video on: Symptoms of #ocd 

https://t.co/csUUBESP49 

This is what a person may feel who is suffering form #ocd and #anxiety 

PLEASE WATCH - PLEASE SHARE RT AND LIKE

Let’s raise awareness on #ocd and #anxiety today! 

#mentalhealth #MentalHealthMatters #OCD https://t.co/HjtmpTgIF8",1373712845586763776,"Watch this YouTube video on: Symptoms of #ocd 

https://t.co/csUUBESP49 

This is what a person may feel who is suf… https://t.co/HFv2aV0niM"
Baylor is running a steroid program,Sun Mar 21 19:07:22 +0000 2021,,1373712857469161475,Baylor is running a steroid program
HOW UNEXPECTED 😨,Sun Mar 21 19:07:30 +0000 2021,,1373712893972246534,HOW UNEXPECTED 😨
are you alright?  do you want a hug 😨,Sun Mar 21 19:07:37 +0000 2021,,1373712922896171031,"@akirachaaaaaaan are you alright? 
do you want a hug 😨"
Suffering with #ocd ⬇️⬇️  Watch this YouTube video on: Correct ways to respond to OCD     Get your recovery journey started today with our help!   PLEASE WATCH - PLEASE SHARE AND LIKE  let us raise awareness on #ocd and #anxiety today! #MentalHealth #ocd ,Sun Mar 21 19:07:42 +0000 2021,"Suffering with #ocd ⬇️⬇️

Watch this YouTube video on: Correct ways to respond to OCD 

https://t.co/TjhuQPe7at

Get your recovery journey started today with our help! 

PLEASE WATCH - PLEASE SHARE RT AND LIKE

Let’s raise awareness on #ocd and #anxiety today! #MentalHealth #ocd https://t.co/3xaKncddFf",1373712943850864647,"Suffering with #ocd ⬇️⬇️

Watch this YouTube video on: Correct ways to respond to OCD 

https://t.co/TjhuQPe7at

Ge… https://t.co/DyHqiiwNf9"
Neat to see some teaching on brain science during a sermon on anxiety.     #NationalSleepAwarenessMonth #anxiety #depression  #winningthewarinyourmind ,Sun Mar 21 19:08:00 +0000 2021,"Neat to see some teaching on brain science during a sermon on anxiety. 

https://t.co/ks1Nsw9jEA

#NationalSleepAwarenessMonth #anxiety #depression 
#winningthewarinyourmind https://t.co/W8LLLgn6H4",1373713016600993793,"Neat to see some teaching on brain science during a sermon on anxiety. 

https://t.co/ks1Nsw9jEA… https://t.co/k6hGKl4U2W"
Get your booklet today! INBOX NOW TI GET ONE  Suffering with #ocd ⬇️⬇️  Watch this YouTube video on: Correct ways to respond to OCD     Get your recovery journey started today with our help!  PLEASE WATCH - PLEASE SHARE AND LIKE  #ocd #ANXIOUS #anxiety,Sun Mar 21 19:08:55 +0000 2021,"Get your booklet today! INBOX NOW TI GET ONE

Suffering with #ocd ⬇️⬇️

Watch this YouTube video on: Correct ways to respond to OCD 

https://t.co/TjhuQPe7at

Get your recovery journey started today with our help!

PLEASE WATCH - PLEASE SHARE RT AND LIKE

#ocd #ANXIOUS #anxiety",1373713249204629512,"Get your booklet today! INBOX NOW TI GET ONE

Suffering with #ocd ⬇️⬇️

Watch this YouTube video on: Correct ways t… https://t.co/EVMt7GSlUu"
Beren really becoming unhinged since Mayda left 😨 #oyunzamanı,Sun Mar 21 19:09:10 +0000 2021,,1373713311246716930,"Beren really becoming unhinged since Mayda left 😨
#oyunzamanı"
stepped into.night twt again 😨,Sun Mar 21 19:09:41 +0000 2021,,1373713443417690113,stepped into.night twt again 😨
Today’s Daily Flower(s)  #depression #suicide #mentalhealth #anxiety   ,Sun Mar 21 19:09:49 +0000 2021,,1373713476909154307,"Today’s Daily Flower(s)

#depression #suicide #mentalhealth #anxiety
https://t.co/4zXu3OfdFH
https://t.co/aXfOszkoVi https://t.co/WuHbHIU6K5"
Anxiety is a normal reaction to stress and can be beneficial in some situations. It can alert us to dangers and help us prepare and pay attention. This article will provide the facts and myths about anxiety. #healthymind #depression #anxiety #mindfulness ,Sun Mar 21 19:10:00 +0000 2021,"Anxiety is a normal reaction to stress and can be beneficial in some situations. It can alert us to dangers and help us prepare and pay attention. This article will provide the facts and myths about anxiety.
#healthymind #depression #anxiety #mindfulness
https://t.co/YoO1hJNfVN",1373713520190222344,Anxiety is a normal reaction to stress and can be beneficial in some situations. It can alert us to dangers and hel… https://t.co/K68FJ0h6ii
Iowa pulled out the win over Central Michigan and  and  did NOT come to play  Went for 23 points each?!…,Sun Mar 21 19:10:06 +0000 2021,,1373713548501790721,"RT @wslam: Iowa pulled out the win over Central Michigan and @CaitlinClark22 and @MCzinano did NOT come to play

Went for 23 points each?!…"
😨 i do not pronounce the my name the way it is spelled but it is : so-gin-aye !,Sun Mar 21 19:10:08 +0000 2021,,1373713553543282694,@catpoets 😨 i don’t pronounce the my name the way it’s spelled but it’s : so-gin-aye !
"Johnny's and jaehyun's insta updates 😨 they are so pretty",Sun Mar 21 19:10:33 +0000 2021,,1373713660175061000,"Johnny's and jaehyun's insta updates 😨 they're so pretty"
its just boobies 😨,Sun Mar 21 19:10:41 +0000 2021,,1373713694811652100,@nonshawolphobic @onewlogic its just boobies 😨
"The scariest moment has to come from Silent hill 2 , it was getting dark outside and the fog was getting heavier in the game; I was one with the game suddenly in the middle of summer my room was cold . Feeling uneasiness knowing evil was just behind my shoulder waiting .",Sun Mar 21 19:10:57 +0000 2021,"The scariest moment has to come from Silent hill 2 , it was getting dark outside and the fog was getting heavier in the game; I was one with the game suddenly in the middle of summer my room was cold . Feeling uneasiness knowing evil was just behind my shoulder waiting .",1373713759609425929,"The scariest moment has to come from Silent hill 2 , it was getting dark outside and the fog was getting heavier in… https://t.co/AaRddVNv3M"
yes isha 😨,Sun Mar 21 19:11:46 +0000 2021,,1373713966032117762,@bieberxlani yes isha 😨
🗡 Watch out for them. 🍬. 😨 🕯.,Sun Mar 21 19:11:51 +0000 2021,,1373713987200806919,🗡 Watch out for them. 🍬. 😨 🕯.
oh my 😨,Sun Mar 21 19:12:25 +0000 2021,,1373714129287020547,@WorldWideWob @_don_carlos_ oh my 😨
"Someone had told me they are having Moldova, Azerbaijan and Serbia as their last ones in their tops and ever since I have been having heartburn. 😨 ",Sun Mar 21 19:12:36 +0000 2021,"Someone had told me they’re having Moldova, Azerbaijan and Serbia as their last ones in their tops and ever since I’ve been having heartburn. 😨 https://t.co/VFTjVc2vz1",1373714174606516224,"Someone had told me they’re having Moldova, Azerbaijan and Serbia as their last ones in their tops and ever since I… https://t.co/bpuwshxOJk"
"Even when you go inside for a moment to get something, it finds you. 😨",Sun Mar 21 19:12:58 +0000 2021,,1373714268168851462,"@vasarru Even when you go inside for a moment to get something, it finds you. 😨"
I  feel so lonely. I will kill myself . #anxiety ,Sun Mar 21 19:13:14 +0000 2021,,1373714333897752581,"I  feel so lonely. I'll kill myself . #anxiety @Imheret45140132"
what if eda told serkan about selin being pregnant 😨 what if he deny it as soon as possible?? what if they are planning something together🏃🏽‍♀️🏃🏽‍♀️,Sun Mar 21 19:13:45 +0000 2021,,1373714463434678277,what if eda told serkan about selin being pregnant 😨 what if he deny it asap?? what if they are planning something together🏃🏽‍♀️🏃🏽‍♀️
"👍🏽  #mentalhealthnurses in schools would recognise association between children’s obesity &amp; #mentalhealth issues eg #depression &amp; #anxiety &amp; know how this impacts on quality of life, stigma &amp; discrimination     ",Sun Mar 21 19:13:49 +0000 2021,"@minifeet2 @theRCN @DHSCgovuk @CollegeofMed @ObserverUK 👍🏽 @RCN_Press #mentalhealthnurses in schools would recognise association between children’s obesity &amp; #mentalhealth issues eg #depression &amp; #anxiety &amp; know how this impacts on quality of life, stigma &amp; discrimination @SAPHNAsharonOBE @MHNAUK @Unite_MHNA @WeMHNurses @RCNMHForum",1373714482556440587,@minifeet2 @theRCN @DHSCgovuk @CollegeofMed @ObserverUK 👍🏽 @RCN_Press #mentalhealthnurses in schools would recognis… https://t.co/Y7h7hRhXXw
Screw you anxiety I left the house today! Dog very much enjoyed the attention and aside from a minor panic when I first left I am glad I did it #ItsOkayToNotBeOkay #mentalhealth #walking #BeBRAVE #MentalHealthMatters #MentalHealthAwareness #anxiety #ANXIOUS #WhyIDontTakeSelfies ,Sun Mar 21 19:14:28 +0000 2021,Screw you anxiety I left the house today! Dog very much enjoyed the attention and aside from a minor panic when I first left I’m glad I did it #ItsOkayToNotBeOkay #mentalhealth #walking #BeBRAVE #MentalHealthMatters #MentalHealthAwareness #anxiety #ANXIOUS #WhyIDontTakeSelfies https://t.co/sJLwUcXtfr,1373714643902988299,Screw you anxiety I left the house today! Dog very much enjoyed the attention and aside from a minor panic when I f… https://t.co/1tBwZHhFHy
dan game grumps 😨,Sun Mar 21 19:14:49 +0000 2021,,1373714731387719682,dan game grumps 😨
I know what it is like to be hyperfixated on bad content but my god you do not need to defend these people to the ends of the earth 😨,Sun Mar 21 19:14:50 +0000 2021,,1373714737154846722,I know what it’s like to be hyperfixated on bad content but my god you don’t need to defend these people to the ends of the earth 😨
wat a freekick 😨,Sun Mar 21 19:15:16 +0000 2021,,1373714848299814917,@FootyAccums @btsportfootball @xmcfcjack wat a freekick 😨
Screw you anxiety I left the house today! Dog very much enjoyed the attention and aside from a minor panic when I firs…,Sun Mar 21 19:15:46 +0000 2021,,1373714973734674439,RT @Mental_health_J: Screw you anxiety I left the house today! Dog very much enjoyed the attention and aside from a minor panic when I firs…
"Jaina's had a rough year as well it seems. 😨 ",Sun Mar 21 19:15:51 +0000 2021,,1373714992810299397,"RT @PlayHearthstone: Jaina's had a rough year as well it seems. 😨 https://t.co/OOFIOzSl3L"
Why we procrastinate on the tiniest of tasks. it is affecting our mental health. #anxiety #stress #mentalhealth  http…,Sun Mar 21 19:15:53 +0000 2021,,1373715000548683778,RT @AFPAElliott: Why we procrastinate on the tiniest of tasks. It’s affecting our mental health. #anxiety #stress #mentalhealth @MHCC_ http…
Wait what did they do? 😨,Sun Mar 21 19:15:56 +0000 2021,,1373715014968864776,@neverreaIlyover Wait what did they do? 😨
sorry if anyone who follows me has like ocd/psychosis/similar things etc ill delete soon 😨 do not take me too seriously,Sun Mar 21 19:16:21 +0000 2021,,1373715118874185729,sorry if anyone who follows me has like ocd/psychosis/similar things etc ill delete soon 😨 dont take me too seriously
i need to start a short animation for my character animation class on top of my thesis and idk what to animate 😨,Sun Mar 21 19:16:31 +0000 2021,,1373715161865990153,i need to start a short animation for my character animation class on top of my thesis and idk what to animate 😨
"ICYMI - (Shared Links (weekly) november 22, 2020) -  - #Anxiety #COVID19 #Depression #MentalHealth",Sun Mar 21 19:16:35 +0000 2021,,1373715180039892992,"ICYMI - (Shared Links (weekly) Nov. 22, 2020) - https://t.co/TxHWEhAWhL - #Anxiety #COVID19 #Depression #MentalHealth"
Adrienne Randall keeps it going with a 9.925!! This beam team 😨  📺  ,Sun Mar 21 19:16:36 +0000 2021,,1373715181793128461,"RT @UtahGymnastics: Adrienne Randall keeps it going with a 9.925!! This beam team 😨

📺 @Pac12Network https://t.co/p2tFRRBnTd"
Photo By geralt | Pixabay   Time waits for no one. The time is now!!!  #date #hurry #fear #businesswoman #businessowner #businessman #businesstrip #businesswomen #time ,Sun Mar 21 19:16:58 +0000 2021,"Photo By geralt | Pixabay 
 Time waits for no one. The time is now!!!

#date #hurry #fear #businesswoman #businessowner #businessman #businesstrip #businesswomen #time https://t.co/cVIGhlQ8jJ",1373715276185894919,"Photo By geralt | Pixabay 
 Time waits for no one. The time is now!!!

#date #hurry #fear #businesswoman… https://t.co/3H1KpQNmZP"
fucking hell this eclinic app wants all my personal info why do you need my house phone number and my school name 😨,Sun Mar 21 19:17:15 +0000 2021,,1373715346696323078,fucking hell this eclinic app wants all my personal info why do you need my house phone number and my school name 😨
One of the craziest plays I have seen so far in this tournament!,Sun Mar 21 19:17:21 +0000 2021,,1373715369236434944,"One of the craziest plays I've seen so far in this tournament!"
